Date;Open;High;Low;Price;Vol.
2019-06-03;993.01;994.49;985.51;994.49;250.93K
2019-07-03;995.65;1,004.55;994.03;994.03;210.70K
2019-08-03;987.89;991.98;984.48;985.25;202.51K
2019-11-03;982.94;987.11;981.34;984.6;178.66K
2019-12-03;991.14;1,001.32;990.46;1,001.32;208.19K
3/13/2019;1,003.75;1,009.77;1,003.01;1,005.41;229.38K
3/14/2019;1,006.37;1,011.39;1,002.09;1,008.44;224.54K
3/15/2019;1,008.44;1,008.44;1,001.10;1,004.12;250.28K
3/18/2019;1,004.12;1,013.29;1,004.12;1,011.86;230.55K
3/19/2019;1,013.75;1,014.51;1,004.22;1,006.59;236.59K
3/20/2019;1,002.86;1,003.25;992.02;1,002.30;300.09K
3/21/2019;1,005.12;1,006.37;981.78;981.78;200.03K
3/22/2019;984.9;990.07;981.3;988.71;206.93K
3/25/2019;976.53;976.53;964.76;970.07;245.78K
3/26/2019;970.07;978.99;966.9;969.79;175.42K
3/27/2019;976.67;979.32;972.25;975.91;159.94K
3/28/2019;973.44;983.18;972.6;982.98;217.07K
3/29/2019;985.35;988.24;980.76;980.76;173.91K
2019-01-04;980.76;988.53;980.76;988.53;188.62K
2019-02-04;994.87;996.41;985.48;985.81;236.02K
2019-03-04;984.74;985.26;980.3;984.46;216.94K
2019-04-04;987.47;989.08;982.94;986.91;165.31K
2019-05-04;986.91;990.38;986.39;989.26;189.29K
2019-08-04;989.26;997.56;989.26;997.56;163.69K
2019-09-04;999.89;1,000.02;987.82;988.48;165.18K
2019-10-04;984.79;987.27;976.83;981.91;159.91K
2019-11-04;984.46;985.95;981.06;985.95;129.48K
2019-12-04;984.66;984.69;980.26;982.9;153.83K
4/16/2019;970.87;978.53;963.06;977.17;150.02K
4/17/2019;977.17;980.71;972.1;972.1;186.72K
4/18/2019;969.5;973.73;962.05;962.3;160.39K
4/19/2019;968.27;971.73;965.46;966.21;106.98K
4/22/2019;963.78;966.69;959.33;965.86;216.34K
4/23/2019;964.84;970.98;964.35;968;154.89K
4/24/2019;969.66;978.71;969.66;976.92;134.07K
4/25/2019;976.46;976.46;971.92;974.13;149.12K
4/26/2019;972.86;979.64;970.73;979.64;118.54K
2019-02-05;978.81;979.93;975.51;978.5;152.16K
2019-03-05;976.77;977.13;971.75;974.14;148.57K
2019-06-05;964.37;964.89;955.41;957.97;155.65K
2019-07-05;961.31;965.61;955.42;957.56;145.34K
2019-08-05;950.1;953.88;947.86;951.22;143.30K
2019-09-05;950.66;953.66;944.91;947.01;181.40K
2019-10-05;950.37;953.92;947.85;952.55;131.03K
5/13/2019;952.11;958.54;951.76;958.54;232.04K
5/14/2019;952.13;965.34;952.13;965.34;158.18K
5/15/2019;967.95;977.65;967.95;975.64;188.85K
5/16/2019;976.96;981.22;975.69;975.69;170.22K
5/17/2019;977.85;980.04;974.91;976.48;135.09K
5/20/2019;975.95;987.13;974.47;987.13;153.16K
5/21/2019;989.67;992.84;986.07;986.29;206.56K
5/22/2019;986.66;992.26;982.68;983.78;174.96K
5/23/2019;982;984.57;977.17;982.71;160.09K
5/24/2019;976.59;983.14;970.03;970.03;168.34K
5/27/2019;970.73;975.4;970.41;975.14;138.47K
5/28/2019;977.02;978.8;969.51;972;148.99K
5/29/2019;973.31;974.96;969.55;971.54;145.31K
5/30/2019;971.01;974.56;967.21;969.34;159.99K
5/31/2019;968.53;969.94;959.88;959.88;136.53K
2019-03-06;953.58;955.78;940.28;946.47;184.66K
2019-04-06;945.62;951.42;943.21;951.16;162.40K
2019-05-06;955.8;958.39;951.39;951.41;131.58K
2019-06-06;951.41;951.41;939.35;948.21;125.90K
2019-07-06;951.64;958.28;950.94;958.28;148.04K
2019-10-06;963.78;966.9;958.6;962.9;154.90K
2019-11-06;962.43;964.81;959.98;962.07;136.38K
2019-12-06;960.6;960.6;953.83;954.17;138.11K
6/13/2019;951.26;952.06;946.29;950.08;142.81K
6/14/2019;948.65;954.7;948.65;953.61;155.88K
6/17/2019;953.97;955.18;944.47;946.95;174.37K
6/18/2019;945.73;947.3;938.95;944.01;166.94K
6/19/2019;948.92;950.04;946.83;949.69;147.36K
6/20/2019;949.48;962.33;948.97;959.18;185.49K
6/21/2019;962.69;964.52;959.12;959.2;206.14K
6/24/2019;960.29;967.11;959.8;962.85;150.30K
6/25/2019;961.19;963.23;960.06;960.13;164.35K
6/26/2019;960.13;962.7;958.38;959.13;252.32K
6/27/2019;959.48;959.48;943.11;943.11;159.03K
6/28/2019;944.53;949.94;939.12;949.94;182.63K
2019-01-07;958.92;965.61;957.66;965.61;166.45K
2019-02-07;964.77;966.76;959.8;961.98;138.22K
2019-03-07;960.44;961.67;956.91;960.39;136.59K
2019-04-07;961.78;973.04;961.65;973.04;189.90K
2019-05-07;973.04;975.34;970.16;975.34;137.92K
2019-08-07;972.83;972.83;963.84;966.35;165.88K
2019-09-07;965.24;969.05;963.05;969.05;169.48K
2019-10-07;971.19;974.96;971.19;973.65;154.56K
2019-11-07;976.95;980.02;975.03;978.63;161.66K
2019-12-07;980.11;982.1;974.32;975.4;157.31K
7/15/2019;975.57;975.66;970.93;972.53;150.55K
7/16/2019;975.05;982.11;975.05;982.11;174.67K
7/17/2019;981.49;985.59;979.05;982.57;170.02K
7/18/2019;979.16;979.49;975.01;976.05;139.85K
7/19/2019;978.12;986.12;978.12;982.34;170.27K
7/22/2019;981.17;985.13;980.08;982.04;164.37K
7/23/2019;981.38;990.45;980.22;989.46;184.83K
7/24/2019;993.01;994.85;986.34;988.41;169.64K
7/25/2019;986.85;997.49;986.85;994.95;171.79K
7/26/2019;994.8;998.52;992.97;993.35;152.41K
7/29/2019;994.23;997.94;988.29;997.94;147.83K
7/30/2019;1,001.46;1,002.77;986.02;986.02;154.32K
7/31/2019;986;993.4;982.64;991.66;172.88K
2019-01-08;993.25;997.39;990.88;997.39;222.66K
2019-02-08;987.55;991.39;985.69;991.1;186.79K
2019-05-08;988.6;988.99;973.15;973.15;195.93K
2019-06-08;960.29;966.15;958.39;964.61;210.93K
2019-07-08;967.18;971.96;961.64;965.93;219.15K
2019-08-08;965.93;975.83;964.21;975.24;219.24K
2019-09-08;976.41;978.69;974.33;974.34;192.31K
2019-12-08;975.38;977.63;973.22;975.31;174.55K
8/13/2019;972.7;973.09;964.03;966.83;181.50K
8/14/2019;975.88;975.99;968.91;968.91;151.49K
8/15/2019;958.05;979.38;955.76;979.38;182.91K
8/16/2019;974.88;985.61;974.88;980;198.01K
8/19/2019;984.04;985.48;979.17;981.03;158.09K
8/20/2019;983.94;985.35;981.75;984.67;177.94K
8/21/2019;984.36;995.44;983.3;994.38;201.56K
8/22/2019;996.41;998.67;993.23;997.26;153.00K
8/23/2019;998.21;998.21;990.83;992.45;162.57K
8/26/2019;983.8;984.61;977;982.88;189.79K
8/27/2019;986.33;988.49;976.79;976.79;199.81K
8/28/2019;977.1;981.35;977.1;977.26;147.21K
8/29/2019;978.17;978.78;973.34;978.59;138.39K
8/30/2019;980.25;984.87;980.25;984.06;143.16K
2019-03-09;984.79;985.21;978.62;979.36;186.48K
2019-04-09;977.97;979.91;973.37;977.63;157.39K
2019-05-09;979.83;981.67;976.79;976.79;159.54K
2019-06-09;977.83;978.73;973.87;974.08;161.16K
2019-09-09;974.53;975.03;972.47;974.12;155.33K
2019-10-09;974.62;977.44;968.36;970.26;161.45K
2019-11-09;969.59;973.13;967.14;969.31;154.51K
2019-12-09;972.39;976.07;972.31;976.07;141.32K
9/13/2019;976.07;987.22;975.95;987.22;189.23K
9/16/2019;987.07;992.6;986.72;989.86;187.15K
9/17/2019;990.06;996.74;986.96;996.74;231.44K
9/18/2019;995.75;998.4;993.94;995.15;191.04K
9/19/2019;995.49;997.2;990.55;997.1;186.92K
9/20/2019;997.6;998.56;990.36;990.36;203.60K
9/23/2019;991.75;993.98;985.75;985.75;207.51K
9/24/2019;986.33;991.36;984.94;988.13;165.04K
9/25/2019;985.96;989.18;983.06;987.3;171.57K
9/26/2019;988.7;991.66;986.35;990.75;152.56K
9/27/2019;992.26;998.34;991.5;997.84;180.74K
9/30/2019;999.92;1,004.17;996.51;996.56;176.22K
2019-01-10;997.87;999.72;996.2;999.59;210.25K
2019-02-10;999.18;1,000.93;989.63;991.19;178.78K
2019-03-10;985.65;992.45;983.35;989.67;140.12K
2019-04-10;993.69;994.81;987.59;987.59;205.01K
2019-07-10;989.45;990.34;983.09;983.09;178.90K
2019-08-10;983.62;988.51;981.89;988.22;178.38K
2019-09-10;987.82;992;986.74;987.83;182.54K
2019-10-10;988.81;990.89;986.93;987.38;182.98K
2019-11-10;988.57;991.84;987.62;991.84;168.61K
10/14/2019;994.61;997.25;992.5;993.57;193.98K
10/15/2019;993.55;994.75;990.74;993.05;179.97K
10/16/2019;995.75;997.41;993.42;994.46;188.13K
10/17/2019;995.04;995.81;989.82;989.82;191.55K
10/18/2019;992;993.03;988.41;989.2;174.42K
10/21/2019;988.18;988.82;983.56;983.56;200.33K
10/22/2019;983.52;987.59;983.52;987.19;231.65K
10/23/2019;987.04;989.61;985.52;987.79;179.02K
10/24/2019;988.85;993.6;987.65;993.6;160.03K
10/25/2019;993.91;996.67;992.91;996.57;173.49K
10/28/2019;998.27;999.94;996.48;996.48;183.76K
10/29/2019;997.77;999.88;995.87;995.87;249.48K
10/30/2019;996.83;1,003.40;994.86;1,000.89;181.19K
10/31/2019;1,000.89;1,004.40;998.58;998.82;218.98K
2019-01-11;998.82;1,015.88;998.82;1,015.59;241.34K
2019-04-11;1,019.00;1,023.92;1,015.86;1,022.43;232.79K
2019-05-11;1,022.77;1,026.53;1,021.63;1,024.34;199.37K
2019-06-11;1,023.43;1,028.97;1,023.42;1,024.91;225.00K
2019-07-11;1,023.49;1,028.45;1,022.61;1,024.03;193.39K
2019-08-11;1,026.98;1,027.39;1,021.11;1,022.49;181.37K
2019-11-11;1,023.32;1,024.77;1,016.35;1,016.75;210.43K
2019-12-11;1,016.97;1,021.84;1,015.97;1,018.33;223.16K
11/13/2019;1,019.07;1,020.09;1,010.80;1,012.77;286.97K
11/14/2019;1,013.85;1,016.71;1,010.60;1,012.30;209.40K
11/15/2019;1,012.93;1,015.16;1,005.10;1,010.03;212.33K
11/18/2019;1,010.03;1,012.09;1,002.63;1,002.91;184.31K
11/19/2019;1,002.89;1,008.35;1,001.35;1,008.35;232.36K
11/20/2019;1,009.21;1,009.21;1,000.56;1,000.56;210.31K
11/21/2019;999.37;999.63;987.89;987.89;215.01K
11/22/2019;992.73;993.7;971.03;977.78;230.36K
11/25/2019;977.85;979.6;971.24;976.35;189.32K
11/26/2019;976.35;981.96;976.35;976.79;192.50K
11/27/2019;978.98;982.76;978.17;978.17;197.96K
11/28/2019;977.66;979.17;967.68;970.39;191.26K
11/29/2019;971.1;972.89;968.03;970.75;167.27K
2019-02-12;971.42;972.91;958.3;959.31;211.00K
2019-03-12;957.4;960.82;950.96;953.43;264.94K
2019-04-12;952.51;965.9;950.13;965.9;210.10K
2019-05-12;969;969.53;962.16;963.27;194.54K
2019-06-12;962.38;965.41;960.99;963.56;171.82K
2019-09-12;963.91;967.57;962.59;966.06;273.26K
2019-10-12;965.92;966.58;955.14;960.3;242.73K
2019-11-12;960.59;961.78;954.56;961.78;216.48K
2019-12-12;963.39;968.39;962.72;968.17;218.75K
12/13/2019;969.43;971.84;965.93;966.18;219.16K
12/16/2019;966;966;960.39;961.47;278.44K
12/17/2019;962.49;962.79;954.03;954.03;280.85K
12/18/2019;951.52;954.18;949.86;951.13;323.41K
12/19/2019;950.61;955.85;946.74;952.26;222.47K
12/20/2019;953.55;957.52;952.71;956.41;243.33K
12/23/2019;959.55;960.71;958.07;959.43;241.52K
12/24/2019;959.43;959.43;953.29;958.88;229.67K
12/25/2019;958.18;962.83;957.5;960.92;238.32K
12/26/2019;960.67;962.11;957.43;958.59;265.94K
12/27/2019;957.7;963.51;954.19;963.51;180.52K
12/30/2019;962.89;967.52;962.47;965.03;177.74K
12/31/2019;965.71;965.71;958.22;960.99;185.24K
2020-02-01;960.26;966.67;959.67;966.67;200.60K
2020-03-01;968.72;970.88;965.14;965.14;174.13K
2020-06-01;962.79;963.2;955.59;955.79;187.20K
2020-07-01;955.79;959.46;953.19;958.88;181.63K
2020-08-01;954.13;955.84;945.28;948.98;319.17K
2020-09-01;953.86;960.73;952.16;960.15;166.15K
2020-10-01;961.17;969.71;961.17;968.54;222.16K
1/13/2020;966.89;968.63;964.79;965.84;147.15K
1/14/2020;966.26;968.85;965.76;967;190.35K
1/15/2020;967.69;967.69;964.84;967.56;150.04K
1/16/2020;967.2;974.7;967.17;974.31;201.25K
1/17/2020;976.28;980.02;973.79;978.96;164.14K
1/20/2020;978.23;979.85;975.93;978.63;148.80K
1/21/2020;978.82;986.37;978.82;986.37;157.67K
1/22/2020;986.52;991.46;983.92;991.46;152.35K
1/30/2020;975.15;977.72;954;959.58;198.51K
1/31/2020;959.58;960.96;936.62;936.62;253.95K
2020-03-02;916.6;930.37;891.85;928.14;275.52K
2020-04-02;929.42;934.91;919.33;929.09;197.69K
2020-05-02;934.75;936.33;921.89;925.91;197.38K
2020-06-02;926.66;938.54;925.21;938.54;223.67K
2020-07-02;938.61;943.48;935.94;940.75;194.17K
2020-10-02;934.38;935.87;926.61;930.73;153.97K
2020-11-02;930.73;936.04;930.73;934.67;179.35K
2020-12-02;940.72;943.11;937.34;937.68;228.04K
2/13/2020;937.19;939.1;934.47;938.24;177.73K
2/14/2020;939.28;940.65;936.47;937.45;204.35K
2/17/2020;938.52;938.52;931.66;934.77;183.25K
2/18/2020;934.47;934.98;926.01;927.93;187.76K
2/19/2020;926.41;931.66;925.86;928.76;192.17K
2/20/2020;933.69;938.13;930.41;938.13;198.34K
2/21/2020;938.13;940.53;932.32;933.09;206.75K
2/24/2020;917.49;917.49;903.34;903.34;291.88K
2/25/2020;893.95;909.67;893.95;909.67;221.12K
2/26/2020;901.51;903.27;894.25;895.97;142.58K
2/27/2020;892.15;899.34;889.14;898.44;163.29K
2/28/2020;885.47;887.07;872.46;882.19;241.89K
2020-02-03;878.43;886.45;877.31;884.43;206.64K
2020-03-03;895.39;896.39;890.06;890.61;212.74K
2020-04-03;887.85;889.85;882.83;889.37;238.45K
2020-05-03;892.71;898.43;891.2;893.31;231.34K
2020-06-03;888.96;891.44;882.71;891.44;214.34K
2020-09-03;875.8;875.8;834.67;835.49;309.10K
2020-10-03;813.83;843.28;806.63;837.5;298.02K
2020-11-03;843.52;844.94;794.54;811.35;318.57K
2020-12-03;778.06;778.06;762.12;769.25;339.23K
3/13/2020;750.56;764.69;723.42;761.78;354.71K
3/16/2020;758.28;758.59;737.58;747.86;292.25K
3/17/2020;724.07;750.03;721.84;745.78;287.28K
3/18/2020;747.4;752.65;742.12;747.66;259.02K
3/19/2020;732.35;733.43;714.02;725.94;353.39K
3/20/2020;728.55;729.35;709.73;709.73;230.59K
3/23/2020;694.77;694.77;664.23;666.59;280.25K
3/24/2020;666.59;666.59;652.27;659.21;245.15K
3/25/2020;669.76;690.25;667.58;690.25;270.18K
3/26/2020;689;700.76;680.1;694.21;221.85K
3/27/2020;692.54;703.22;682.52;696.06;327.99K
3/30/2020;663.91;665.56;657.36;662.26;233.10K
3/31/2020;669.74;678.64;649.1;662.53;262.79K
2020-01-04;658.8;684.96;657.41;680.23;267.02K
2020-03-04;687.92;701.8;687.92;701.8;233.09K
2020-06-04;716.22;736.75;715.39;736.75;334.90K
2020-07-04;744.97;749.13;730.28;746.69;292.97K
2020-08-04;740.03;748.36;730.12;748.02;252.29K
2020-09-04;751.08;765.87;751.08;760.33;298.47K
2020-10-04;759.08;764.36;751.59;757.94;338.40K
4/13/2020;762.99;774.62;762.53;765.79;235.28K
4/14/2020;769.01;769.53;753.85;767.41;266.78K
4/15/2020;768.05;779.52;768.01;777.22;302.62K
4/16/2020;773.11;781.06;770.91;780.7;250.94K
4/17/2020;786.96;790.95;783.74;789.6;309.86K
4/20/2020;796.17;797.49;786.73;794.97;336.05K
4/21/2020;794.97;794.97;761.96;766.84;397.40K
4/22/2020;752.8;774.94;749.97;768.92;253.44K
4/23/2020;768.92;785.6;768.92;773.91;205.80K
4/24/2020;777.28;778.3;767.31;776.66;262.27K
4/27/2020;780.65;785.74;770.77;770.77;307.36K
4/28/2020;773.31;776.13;763.66;767.21;219.40K
4/29/2020;768.59;772.62;768.19;769.11;250.08K
2020-04-05;766.14;769.73;761.64;762.47;285.57K
2020-05-05;763.22;767.03;760.04;764.16;212.38K
2020-06-05;767.3;782.59;765.37;782.59;272.45K
2020-07-05;785.08;796.54;785.08;796.54;240.80K
2020-08-05;800.32;825.72;800.2;813.73;371.34K
2020-11-05;818.26;828.33;812.48;828.33;353.42K
2020-12-05;827.29;835.95;819.66;835.32;322.21K
5/13/2020;835.32;839.59;815.13;834.21;374.60K
5/14/2020;830.97;836.19;826.17;832.4;341.12K
5/15/2020;835.42;838.47;824.59;827.03;301.89K
5/18/2020;827.49;837.61;823.08;837.01;254.05K
5/19/2020;852.14;854.25;844.15;845.92;385.27K
5/20/2020;843.26;852.91;842.21;852.91;265.77K
5/21/2020;854.93;862.73;854.04;862.73;331.91K
5/22/2020;859.29;860.65;852.08;852.74;303.98K
5/25/2020;852.9;860.45;849.12;859.04;307.23K
5/26/2020;861.47;869.65;860.22;869.13;328.35K
5/27/2020;869.13;875.35;857.48;857.48;388.90K
5/28/2020;858.97;866.17;856.48;861.39;322.22K
5/29/2020;861.59;866.95;859.26;864.47;318.19K
2020-01-06;868.97;878.67;868.97;878.67;476.52K
2020-02-06;879.23;882.73;874.53;874.8;484.71K
2020-03-06;876.73;881.17;874.01;881.17;351.96K
2020-04-06;883.22;888.32;883.22;883.9;431.12K
2020-05-06;883.4;886.59;878.5;886.22;499.61K
2020-08-06;888.7;905.65;888.7;899.92;572.02K
2020-09-06;902.26;904.89;898.87;899.43;501.73K
2020-10-06;898.78;902.69;890.3;900;542.87K
2020-11-06;900.48;903.7;867.37;867.37;707.46K
2020-12-06;841.85;863.52;841.44;863.52;620.77K
6/15/2020;867.52;868.16;832.47;832.47;708.24K
6/16/2020;848.86;858.7;844.67;856.13;412.45K
6/17/2020;861.05;861.05;852.27;854.44;354.84K
6/18/2020;850.92;858.03;847.49;855.27;280.31K
6/19/2020;857.77;868.56;857.77;868.56;440.09K
6/22/2020;871.56;872.94;867.37;871.28;350.37K
6/23/2020;871.12;873.2;864.02;868.2;455.36K
6/24/2020;868.2;873.13;857.58;859.71;370.92K
6/25/2020;851.09;856.23;849.65;854.59;312.30K
6/26/2020;859.07;862.59;850.66;851.98;300.39K
6/29/2020;846.26;846.53;826;829.36;389.64K
6/30/2020;836.72;840.31;821.92;825.11;358.39K
2020-01-07;827.67;844.26;826.38;843.49;303.55K
2020-02-07;845.66;845.66;838.48;842.38;223.80K
2020-03-07;845.26;848.16;843.25;847.61;203.00K
2020-06-07;851.47;861.85;850.04;861.16;215.09K
2020-07-07;865.46;870.63;863.42;863.42;330.90K
2020-08-07;861.75;865.58;859.98;864.5;237.54K
2020-09-07;867.66;878.36;867.45;876.46;306.08K
2020-10-07;873.7;878.53;867.59;871.21;291.11K
7/13/2020;874.85;876.83;866.99;868.72;246.07K
7/14/2020;865.01;868.11;860.28;868.11;239.14K
7/15/2020;872.8;876.69;869.91;869.91;258.29K
7/16/2020;871.81;876.83;869.25;876.83;243.47K
7/17/2020;873.48;875.07;871.89;872.02;270.68K
7/20/2020;870.66;871.64;861.4;861.4;285.08K
7/21/2020;863.94;864.7;856.94;861.69;245.41K
7/22/2020;862.8;864;854.97;855.08;278.60K
7/23/2020;854.92;857.22;851.97;856.75;240.50K
7/24/2020;854.23;854.57;816.65;829.16;505.10K
7/27/2020;794.14;808.74;780.64;785.17;422.71K
7/28/2020;786.72;814.4;786.67;813.36;328.49K
7/29/2020;800.39;800.39;779.82;790.84;362.09K
7/30/2020;796.22;802.97;794.88;801.13;188.95K
7/31/2020;787.78;803.55;786.98;798.39;249.63K
2020-03-08;796.86;814.84;796.47;814.65;298.14K
2020-04-08;822.86;827.57;820.2;827.57;277.45K
2020-05-08;827.54;839.52;820.74;837.8;306.64K
2020-06-08;838.01;844.16;833.56;840.04;257.02K
2020-07-08;840.65;844.33;836.84;841.46;259.89K
2020-10-08;845.11;849.52;843.2;843.2;309.30K
2020-11-08;847.61;847.61;840.35;843.08;249.00K
2020-12-08;844.19;848.54;842.88;846.92;272.49K
8/13/2020;849.96;855.19;849.86;855.05;256.25K
8/14/2020;854.29;860.32;848.38;850.74;304.71K
8/17/2020;848.08;852.05;841.62;850.15;237.51K
8/18/2020;850.15;851.06;845;846.43;227.51K
8/19/2020;847.19;853.15;846.22;851.21;240.15K
8/20/2020;851.21;856.99;847.44;848.21;285.69K
8/21/2020;849.99;856.45;849.69;854.78;286.82K
8/24/2020;860.35;868.68;860.35;868.68;381.52K
8/25/2020;870.92;877.57;870.92;874.12;399.07K
8/26/2020;873.62;876.97;871.78;873.47;352.38K
8/27/2020;872.38;875.71;871.93;874.71;325.72K
8/28/2020;878.79;885.86;877.7;878.98;398.32K
8/31/2020;882.13;888.44;879.26;881.65;352.65K
2020-01-09;882.4;892.51;880.79;891.73;317.00K
2020-03-09;898.25;904.32;896.26;903.97;370.49K
2020-04-09;896.02;903.11;893.86;901.54;346.44K
2020-07-09;903.85;905.8;888.25;888.25;434.06K
2020-08-09;891.61;894.58;884.88;890.14;294.02K
2020-09-09;883.68;892.4;881.57;889.32;318.44K
2020-10-09;895.29;896.78;888.82;888.82;387.24K
2020-11-09;888.82;890.98;884.67;888.97;309.91K
9/14/2020;891.89;895.31;891.89;894.57;364.43K
9/15/2020;896.61;898.74;894.66;896.26;381.80K
9/16/2020;897.43;897.58;894.63;897.47;290.43K
9/17/2020;897.47;899.41;890.93;894.04;395.46K
9/18/2020;896.08;902.11;895.82;900.95;361.84K
9/21/2020;904.5;909.78;904.5;907.94;403.44K
9/22/2020;905.9;909.69;902.47;906.19;401.41K
9/23/2020;908.97;913.52;908.97;912.5;392.51K
9/24/2020;910.53;914.51;907.32;908.58;398.46K
9/25/2020;910.78;911.3;905.56;908.27;361.23K
9/28/2020;911.2;913.6;910.04;912.5;420.24K
9/29/2020;916.63;917.49;903.98;903.98;465.36K
9/30/2020;904.34;907;900.44;905.21;340.69K
2020-01-10;910.13;914.09;909.13;914.09;352.45K
2020-02-10;914.09;916.67;897.72;909.91;527.16K
2020-05-10;913.77;915.55;910.96;914.68;456.10K
2020-06-10;918.11;918.93;912.77;915.67;496.13K
2020-07-10;913.62;923.57;912.69;919.72;523.96K
2020-08-10;922.08;922.08;913.89;918.84;470.30K
2020-09-10;919.48;924;917.7;924;388.13K
2020-12-10;930.78;933.13;923.28;925.83;457.23K
10/13/2020;926.76;930.96;923.78;929.86;359.02K
10/14/2020;931.89;940.18;931.89;940.18;474.92K
10/15/2020;945.28;945.93;938.7;942.76;470.51K
10/16/2020;944.03;946.23;935.98;943.3;443.33K
10/19/2020;945.01;946.29;941.92;943.69;389.47K
10/20/2020;941;944.54;937.32;944.42;444.33K
10/21/2020;947.16;948.2;939;939.03;412.65K
10/22/2020;938.06;949.9;933.78;949.9;365.12K
10/23/2020;953.45;961.26;953.14;961.26;452.49K
10/26/2020;967.52;970.15;950.8;950.8;428.25K
10/27/2020;950.8;954.72;946.28;946.47;455.85K
10/28/2020;942.82;946.91;921.05;921.05;456.06K
10/29/2020;916.49;925.84;914.33;919.08;436.13K
10/30/2020;925.41;926.32;911.2;925.47;312.75K
2020-02-11;926.09;933.68;924.14;933.68;297.60K
2020-03-11;936.73;937.57;932.18;935.41;318.70K
2020-04-11;935.41;943.56;933.86;939.76;350.87K
2020-05-11;940.32;945.51;937.75;937.75;304.33K
2020-06-11;939.73;941.2;934.63;938.29;268.23K
2020-09-11;942.15;951.99;942.15;951.99;393.20K
2020-10-11;962.68;963.47;951.9;951.9;456.75K
2020-11-11;954.46;956.65;947.61;952.22;376.51K
2020-12-11;953.97;959.28;953.62;959.28;343.91K
11/13/2020;959.56;966.29;959.13;966.29;457.83K
11/16/2020;970.11;972.98;950.5;950.79;518.93K
11/17/2020;955.52;968.9;953.22;968.9;400.96K
11/18/2020;969.48;974.3;966.32;973.53;478.68K
11/19/2020;975.32;983.26;974.33;983.26;500.12K
11/20/2020;984.71;990;980.72;990;501.05K
11/23/2020;991.87;995.9;985.38;994.19;489.69K
11/24/2020;996.55;997.99;984.92;995.76;550.07K
11/25/2020;1,000.39;1,002.31;996.8;999.94;475.74K
11/26/2020;999.24;1,005.97;994.91;1,005.97;493.56K
11/27/2020;1,006.68;1,010.22;1,004.00;1,010.22;446.44K
11/30/2020;1,011.82;1,012.50;1,002.61;1,003.08;532.93K
2020-01-12;988.71;1,008.87;988.71;1,008.87;583.31K
2020-02-12;1,008.77;1,015.86;1,007.91;1,014.32;684.53K
2020-03-12;1,016.73;1,020.35;1,014.06;1,019.80;518.91K
2020-04-12;1,019.80;1,025.17;1,018.67;1,021.49;553.59K
2020-07-12;1,024.34;1,030.41;1,022.14;1,029.98;520.34K
2020-08-12;1,029.98;1,032.58;1,025.63;1,029.26;527.67K
2020-09-12;1,029.26;1,039.55;1,029.26;1,039.13;586.05K
2020-10-12;1,041.65;1,044.10;1,030.91;1,030.91;626.45K
2020-11-12;1,033.19;1,045.96;1,030.06;1,045.96;463.77K
12/14/2020;1,048.97;1,064.09;1,048.97;1,064.09;583.59K
12/15/2020;1,062.02;1,067.45;1,052.01;1,055.27;675.18K
12/16/2020;1,058.34;1,066.99;1,057.21;1,066.99;591.57K
12/17/2020;1,065.85;1,065.85;1,051.42;1,051.77;667.89K
12/18/2020;1,055.75;1,068.56;1,055.75;1,067.46;623.64K
12/21/2020;1,071.62;1,081.60;1,070.86;1,081.08;713.66K
12/22/2020;1,081.85;1,084.23;1,077.06;1,083.45;756.11K
12/23/2020;1,087.89;1,094.09;1,077.92;1,078.90;813.17K
12/24/2020;1,083.83;1,084.76;1,046.89;1,067.52;757.32K
12/25/2020;1,068.83;1,084.42;1,061.83;1,084.42;652.81K
12/28/2020;1,094.37;1,096.11;1,083.90;1,091.33;723.88K
12/29/2020;1,090.49;1,102.79;1,087.93;1,099.49;678.82K
12/30/2020;1,099.78;1,108.83;1,094.91;1,097.54;676.98K
12/31/2020;1,098.25;1,105.33;1,096.27;1,103.87;527.82K
2021-04-01;1,113.77;1,126.43;1,113.59;1,120.47;764.04K
2021-05-01;1,116.96;1,134.45;1,116.49;1,132.55;763.43K
2021-06-01;1,139.12;1,152.85;1,133.70;1,143.21;790.45K
2021-07-01;1,147.26;1,156.49;1,143.44;1,156.49;763.74K
2021-08-01;1,164.10;1,176.33;1,160.48;1,167.69;808.31K
2021-11-01;1,176.47;1,186.45;1,175.00;1,184.89;845.85K
2021-12-01;1,190.38;1,192.28;1,179.24;1,192.28;719.94K
1/13/2021;1,197.32;1,200.82;1,183.18;1,186.05;819.29K
1/14/2021;1,189.48;1,190.50;1,178.84;1,187.40;779.34K
1/15/2021;1,188.84;1,197.74;1,188.84;1,194.20;783.11K
1/18/2021;1,198.79;1,200.85;1,190.33;1,191.94;747.42K
1/19/2021;1,189.91;1,189.91;1,117.17;1,131.00;986.19K
1/20/2021;1,136.50;1,142.48;1,098.05;1,134.68;839.30K
1/21/2021;1,146.86;1,164.21;1,132.66;1,164.21;721.92K
1/22/2021;1,166.77;1,175.72;1,161.43;1,166.78;758.32K
1/25/2021;1,164.20;1,172.18;1,162.80;1,166.05;707.24K
1/26/2021;1,164.97;1,164.97;1,121.03;1,136.12;782.27K
1/27/2021;1,122.41;1,132.99;1,088.86;1,097.17;785.70K
1/28/2021;1,041.71;1,052.16;1,022.77;1,023.94;767.87K
